이름,세부카테고리,주소,위도,경도,전화번호,링크
bd버거 성수역연무장길 점심저녁,음식점>햄버거,서울특별시 성동구 성수이로14길 7 2층,37.5410965,127.0564655,,https://www.instagram.com/bdburger.official
파이프그라운드 서울숲점,음식점>양식,"서울특별시 성동구 왕십리로 83-21 지하1층 B124호, B125호",37.5438634,127.0442670,,https://www.instagram.com/pipeground_seoulforest/
투파인드피터 서울성수점,음식점>양식>이탈리아음식,서울특별시 성동구 아차산로 97 2층 투파인드피터 성수,37.5452397,127.0551357,,https://www.instagram.com/tofindpeter_seongsu
스케줄 성수,음식점>양식,서울특별시 성동구 아차산로 104 2층,37.5444452,127.0554511,,https://litt.ly/schedule_seongsu
미테이블 서울숲성수본점,음식점>양식,서울특별시 성동구 왕십리로8길 5 대영빌딩,37.5465287,127.0453861,,https://blog.naver.com/metable99
고우성수,음식점>한식,서울특별시 성동구 연무장길 9-1 2층,37.5439318,127.0507245,,https://app.catchtable.co.kr/ct/shop/gowooseongsu?from=share&type=DINING
담솥 성수점,음식점>한식,서울특별시 성동구 연무장7길 8-1 2층,37.5434135,127.0546308,,https://youtu.be/97P82T1OcJ0?feature=shared
고집132 성수본점,"음식점>한식>육류,고기요리",서울특별시 성동구 왕십리로8길 5 대영빌딩 1층,37.5465540,127.0451373,,https://www.daangn.com/kr/business-profiles/고집132-성수본점-58eb5881fa9e4ff3b73e0396cc12d5c2
데이릿 성수,음식점>한식,서울특별시 성동구 상원1길 39 B1층,37.5469243,127.0469913,,https://www.instagram.com/daylit.seoul
능동미나리 성수지점,음식점>한식,"서울특별시 성동구 연무장길 42 1, 2층",37.5427551,127.0539622,,https://www.instagram.com/ndminari
서울로인 서울숲점,음식점>한식,서울특별시 성동구 서울숲2길 32-14 갤러리아포레상가 102동 2층 203-2호,37.5457802,127.0419700,,https://www.openine.com/PARTY
초이다이닝 성수점,음식점>일식>일식당,서울특별시 성동구 연무장길 50 201호,37.5424893,127.0548623,,
진작다이닝 성수점,음식점>일식>일식당,서울특별시 성동구 왕십리로14나길 10 1층,37.5493520,127.0457186,,https://catchtable.co.kr/jinjakdining_seongsu
오마카세 오사이초밥 성수점,"음식점>일식>초밥,롤",서울특별시 성동구 연무장3길 9-14 1층,37.5448395,127.0515705,,https://go.catchtable.co.kr/su2zxl
멘츠루 성수점,음식점>일식>일본식라면,서울특별시 성동구 성수이로20길 10 103호,37.5432995,127.0575909,,https://www.instagram.com/menchuru__seongsu?igshid=YTQwZjQ0NmI0OA==
미도인 성수,음식점>양식,서울특별시 성동구 연무장7가길 3 1층,37.5432228,127.0548306,,https://youtube.com/channel/UCxRWfLoFdwXyIU6_yq38uig?si=tpSW48w87J2hWl1f
카모메 한양대점,음식점>일식>오니기리,서울특별시 성동구 마조로 17 1층 4호,37.5595096,127.0409083,,https://www.instagram.com/kamome_hanyang/
멘노아지 성수점,음식점>일식>일본식라면,서울특별시 성동구 연무장5가길 7 106호,37.5440703,127.0536274,,https://app.catchtable.co.kr/ct/shop/mennoage_seongsu
오뜨로 성수,음식점>양식,서울특별시 성동구 뚝섬로1길 31 서울숲 M타워 1층,37.5438991,127.0465584,,http://otro-waiting.kr
샤브인서울 성수점,음식점>일식>샤브샤브,서울특별시 성동구 성수일로6길 53 유원지식산업센터 1층,37.5440798,127.0558185,,https://app.catchtable.co.kr/ct/shop/shabuinseoul_seongsu
바르미스시샤브 왕십리점,음식점>일식>샤브샤브,서울특별시 성동구 왕십리광장로 17 비트플렉스 4층,37.5614085,127.0384812,,https://www.instagram.com/bareumi_official
브샤브샤 성수본점,음식점>일식>샤브샤브,서울특별시 성동구 왕십리로10길 5-9 1층,37.5472435,127.0452651,,https://www.instagram.com/bsbs_sungsoo
등촌샤브칼국수 왕십리역점,"음식점>한식>칼국수,만두",서울특별시 성동구 무학로2길 39 명문빌딩 2층,37.5630338,127.0342109,,https://app.catchtable.co.kr/ct/shop/deungchonsyabeukalgugsu
조조칼국수 성수점,"음식점>한식>칼국수,만두",서울특별시 성동구 성수일로8길 55 1층,37.5451733,127.0567604,,https://smartstore.naver.com/jojofood
실비옥,음식점>한식,서울특별시 성동구 아차산로 126 지하1층 B107호,37.5434961,127.0580599,,https://www.instagram.com/silbiok?igsh=MWY5cG1laWxvNWlrNQ==
산수골추어탕감자탕,음식점>한식,서울특별시 성동구 왕십리로31가길 31,37.5638580,127.0297879,,
일품백송칼국수,음식점>한식,서울특별시 성동구 고산자로12길 1-1,37.5603472,127.0350473,,
민정식당 서울숲 직영점,음식점>한식,서울특별시 성동구 상원길 51 1층 민정식당 서울숲 직영점,37.5486373,127.0481481,,https://app.catchtable.co.kr/ct/shop/minjung
봄의정원 성수점,음식점>양식,서울특별시 성동구 연무장길 81 지하 봄의정원,37.5417012,127.0582575,,http://www.instagram.com/spring__garden_
꾸아 성수본점,음식점>베트남음식,서울특별시 성동구 왕십리로 94-2 2층,37.5461264,127.0449212,,http://www.pho-qua.com
소이나나,음식점>태국음식,서울특별시 성동구 성수이로22길 37 1층 Soi Nana 성수점,37.5439142,127.0613915,,https://www.instagram.com/soinana_seongsu
벱,음식점>베트남음식,서울특별시 성동구 성수일로4가길 2 1층,37.5421020,127.0540044,,http://www.instagram.com/bep_seoul
엘더버거 성수,음식점>햄버거,서울특별시 성동구 서울숲2길 40-7 1층 엘더버거,37.5463228,127.0429630,,http://instagram.com/elderburger
보어드앤헝그리 성수,음식점>햄버거,서울특별시 성동구 성수이로18길 32 1층 보어드앤헝그리 성수,37.5415794,127.0604134,,https://www.instagram.com/borednhungry_kr
핵밥 성신여대점,음식점>일식>덮밥,서울특별시 성북구 동소문로22길 36 201호,37.5915192,127.0179805,,https://www.hecbob.com/
짬뽕관 장위뉴타운점,음식점>중식당,"서울특별시 성북구 월계로36길 27 상가동 108,109,110호",37.6198816,127.0481646,,http://짬뽕관.com
샤브옥,음식점>일식>샤브샤브,서울특별시 성북구 동소문로20다길 2 2층,37.5915240,127.0168596,,https://www.instagram.com/shabuok1
빌라드코스테스,음식점>양식,서울특별시 성북구 화랑로5길 4 빌라드코스테스,37.6027147,127.0391112,,https://app.catchtable.co.kr/ct/shop/villadecostes
금왕돈까스 본점,음식점>일식>돈가스,서울특별시 성북구 성북로 138,37.5948280,126.9943685,,
온달왕돈까스치킨호프,음식점>일식>돈가스,서울특별시 성북구 동소문로20가길 38,37.5930954,127.0183024,,
베나레스 본점,음식점>인도음식,서울특별시 성북구 고려대로24길 27 2층 베나레스,37.5849186,127.0295586,,https://smartstore.naver.com/benares
벤베누토,음식점>이탈리아음식,서울특별시 성북구 동소문로20나길 39 DH네상스호텔 2층,37.5927443,127.0185737,,https://app.catchtable.co.kr/ct/shop/benvenutoseoul
귀한족발 성신여대본점,"음식점>한식>육류,고기요리>족발,보쌈",서울특별시 성북구 동소문로20다길 3,37.5916362,127.0168202,,http://귀한족발.com
등마루 닭한마리,음식점>한식,서울특별시 성북구 동소문로20나길 12,37.5919803,127.0172395,,https://www.instagram.com/deungmaru
백소정 성신여대점,음식점>일식>일식당,서울특별시 성북구 동소문로22길 43 2층,37.5912335,127.0183479,,https://baeksojeong.com/
스시이안앤 성신여대입구역점,"음식점>일식>초밥,롤",서울특별시 성북구 동소문로20길 36 1층,37.5909655,127.0167074,,https://app.catchtable.co.kr/ct/shop/sushiian_ss
도요스 스시다온,음식점>일식>일식당,서울특별시 성북구 한천로80길 51 1층 스시다온,37.6129793,127.0643959,,https://app.catchtable.co.kr/ct/shop/sushidaon
멘야하나비 성신여대점,음식점>일식>일본식라면,서울특별시 성북구 동소문로22길 39-5 2층,37.5914796,127.0185746,,https://www.instagram.com/menya_sungshin
핵밥 동덕여대점,음식점>일식>덮밥,서울특별시 성북구 화랑로13길 14 2층,37.6040486,127.0426438,,https://www.hecbob.com/
샤브로21 성신여대,음식점>일식>샤브샤브,서울특별시 성북구 동소문로22길 29-4 1층,37.5916799,127.0182610,,https://shaburo21.com
샤브온당 성신여대본점,음식점>일식>샤브샤브,서울특별시 성북구 보문로34길 77 1층,37.5913972,127.0196126,,https://www.youtube.com/@shabuondang
봄담아 하월곡점,음식점>일식>샤브샤브,"서울특별시 성북구 종암로 167 107-1호, 107-2호, 107-3호, 107-4호",37.6050947,127.0309552,,https://www.instagram.com/bomdama_hawolgok/
팔각도 성신여대점,"음식점>한식>육류,고기요리>닭갈비",서울특별시 성북구 동소문로20다길 6 1층,37.5916378,127.0171872,,https://8gakdo.co.kr
오팔식당 보문동점,음식점>한식,서울특별시 성북구 보문로 73 1층,37.5818787,127.0210492,,https://www.instagram.com/58sikddang?igsh=azNqenNlMm94Mnp4
성북동누룽지백숙,음식점>한식,서울특별시 성북구 성북로31길 9,37.5945857,126.9905008,,
미아리우동집,"음식점>일식>우동,소바",서울특별시 성북구 종암로 176,37.6056027,127.0317231,,http://passryu002.hubweb.net/
신전떡볶이 성신여대점,음식점>분식,서울특별시 성북구 동소문로20다길 24 1층 신전떡볶이 성신여대점,37.5919573,127.0180804,,
포썸,음식점>베트남음식,서울특별시 성북구 동소문로 125 1층 포썸,37.5941649,127.0182308,,https://app.catchtable.co.kr/ct/shop/phosome_by_chanu
리틀방콕 길음뉴타운점,음식점>태국음식,서울특별시 성북구 길음로 33 길음뉴타운 상가 1층,37.6071782,127.0213479,,http://littlebkk.com/
면식당 성신여대점,음식점>일식>일식당,서울특별시 성북구 보문로30길 84 1층,37.5911780,127.0200548,,https://www.면식당.com
미분당 동덕여대점,음식점>베트남음식,서울특별시 성북구 화랑로11길 31 1층,37.6037601,127.0420540,,https://www.instagram.com/mifendang_dwu
포앤시드니 성신여대점,음식점>베트남음식,서울특별시 성북구 보문로34길 77 동양빌딩 201호,37.5913586,127.0194570,,https://phosydney.co.kr
푸드코트,음식점>한식,서울특별시 송파구 올림픽로43길 88 동관 지하1층,37.5265762,127.1079349,,
뽕사부,음식점>중식당,서울특별시 송파구 백제고분로 498 1층,37.5145742,127.1151422,,
명가교동짬뽕 신천역점,음식점>중식당,서울특별시 송파구 올림픽로12길 4 1층,37.5112622,127.0828261,,
오마카세 오사이초밥 잠실송리단길점,"음식점>일식>초밥,롤",서울특별시 송파구 백제고분로45길 17-3 3층 오사이초밥,37.5095574,127.1094290,,https://app.catchtable.co.kr/ct/shop/omakase542_jssrdg
다운타우너 잠실,음식점>양식>햄버거,서울특별시 송파구 백제고분로45길 3 1층 다운타우너 잠실,37.5090876,127.1107563,,http://downtowner.co.kr/
아웃백스테이크하우스 잠실점,음식점>패밀리레스토랑,서울특별시 송파구 송파대로 466 아웃백스테이크하우스 잠실점,37.5079503,127.1051888,,https://www.outback.co.kr
디라이프스타일키친 롯데월드몰점,음식점>양식,서울특별시 송파구 올림픽로 300 5층,37.5137408,127.1033292,,https://dlifestyle.co.kr/
요리하는남자,음식점>이탈리아음식,서울특별시 송파구 백제고분로7길 27 반석빌딩 지하1층,37.5108441,127.0818596,,https://catchtable.co.kr/cookingguys
빽돈 잠실 방이,"음식점>한식>육류,고기요리",서울특별시 송파구 올림픽로32길 29 1층 빽돈 잠실 방이,37.5135324,127.1098453,,https://www.back-don.com
더맛있는족발보쌈 가락점,"음식점>한식>육류,고기요리>족발,보쌈",서울특별시 송파구 양재대로62길 41 1층,37.4964406,127.1204236,,https://www.instagram.com/the_jok_garak/
서보,음식점>태국음식,서울특별시 송파구 오금로18길 5,37.5101848,127.1108068,,https://www.instagram.com/seobo.seoul
팔당족발&amp;닭발 잠실점,음식점>한식,서울특별시 송파구 백제고분로19길 3 1층,37.5052367,127.0865244,,https://paldanjamsil.wywh.co.kr
원할머니국수보쌈 제2롯데월드몰직영점,음식점>한식,서울특별시 송파구 올림픽로 300 롯데월드몰 6층,37.5135900,127.1038606,,https://www.instagram.com/wongrandma/
만석장 롯데월드몰점,음식점>한식,서울특별시 송파구 올림픽로 300 6층,37.5135381,127.1041355,,
지강한식당 잠실점,음식점>한식,서울특별시 송파구 잠실로 209 지하1층 104호,37.5138710,127.1063644,,https://www.instagram.com/jikang_jamsil
우곱집 잠실본점,"음식점>한식>육류,고기요리>곱창,막창,양",서울특별시 송파구 백제고분로7길 16-20 1층,37.5096684,127.0808038,,http://woogobzip.co.kr
등촌샤브칼국수 방이본점,"음식점>한식>칼국수,만두",서울특별시 송파구 올림픽로30길 10,37.5148638,127.1080083,,https://www.instagram.com/deungchon_bangi/
백소정 잠실본점,음식점>일식>일식당,서울특별시 송파구 오금로11길 8 2층,37.5142852,127.1081544,,https://baeksojeong.com/
온량,음식점>양식,서울특별시 송파구 백제고분로43길 4 1층,37.5080433,127.1100602,,http://onryang.jalib.site/
헤세드 송리단길점,음식점>일식>돈가스,서울특별시 송파구 백제고분로45길 9 1층,37.5093750,127.1102229,,https://katsuhesed.com/
오마카세 오사이초밥 잠실점,"음식점>일식>초밥,롤",서울특별시 송파구 올림픽로 295 삼성생명빌딩 지하1층,37.5149274,127.1032491,,https://app.catchtable.co.kr/ct/shop/542jamsil
멘야하나비 송파본점,음식점>일식>일본식라면,서울특별시 송파구 백제고분로45길 38 1층 멘야하나비 송파본점,37.5109657,127.1077484,,http://menyahanabi.kr/
칸다소바 롯데월드몰점,음식점>일식>일본식라면,서울특별시 송파구 올림픽로 300 롯데월드몰 6층,37.5135432,127.1034794,,https://litt.ly/kandasoba
오레노라멘송파,음식점>일식>일본식라면,서울특별시 송파구 백제고분로45길 17-3 일층,37.5095295,127.1094332,,http://orenoramen.instagram.com/
옥소반 잠실새내점,음식점>일식>샤브샤브,서울특별시 송파구 백제고분로9길 10 1층,37.5091927,127.0804143,,https://app.catchtable.co.kr/ct/shop/oksoban_jamsil
홈수끼,음식점>일식>샤브샤브,서울특별시 송파구 위례성대로 134 한스빌딩,37.5121035,127.1262461,,
보승회관 방이점,음식점>한식>국밥,서울특별시 송파구 오금로 101 1층,37.5131489,127.1079369,,https://www.boseunghall.com/
한강,음식점>한식,서울특별시 송파구 올림픽로43길 88 동관 지하1층,37.5267389,127.1089046,,
봉피양 방이점,음식점>한식,서울특별시 송파구 양재대로71길 1-4,37.5102369,127.1260390,,https://www.youtube.com/@Byeokje_official/
장털보설렁탕 본점,음식점>한식,서울특별시 송파구 중대로 304,37.5073920,127.1331300,,
한티옥,음식점>한식,서울특별시 송파구 위례성대로 114 1층,37.5128530,127.1243929,,https://catchtable.co.kr/hantiok
롯데호텔 월드 라세느,음식점>뷔페,서울특별시 송파구 올림픽로 240 롯데호텔월드 2층,37.5114003,127.0998220,,https://www.lottehotel.com/world-hotel/ko/dining/restaurant-la-seine
포드림,음식점>베트남음식,서울특별시 송파구 올림픽로12길 26 1층 Pho,37.5092485,127.0832452,,http://baemin.me/YKO4mHNq7
촙촙 롯데월드몰점,음식점>베트남음식,서울특별시 송파구 올림픽로 300 롯데월드몰 지하1층,37.5144268,127.1046534,,https://www.instagram.com/chopchop_euljiro
퀸즈가든 잠실점,음식점>일식>샤브샤브,서울특별시 송파구 올림픽로32길 22-20 2층,37.5137781,127.1084802,,
현경 목동점,음식점>중식당,서울특별시 양천구 오목로 312 제일빌딩 지하1층 현경 목동점,37.5247060,126.8719460,,http://www.instagram.com/hyunkyung_mokdong
스시범 목동점,"음식점>일식>초밥,롤",서울특별시 양천구 은행정로 13 성광빌딩 1층 스시범 목동점,37.5209041,126.8597728,,
써브웨이 등촌역점,음식점>샌드위치,서울특별시 양천구 공항대로 552 대우마이빌 101호,37.5496797,126.8668666,,http://www.subway.co.kr/
진아구 목동본점,"음식점>한식>해물,생선요리>아귀찜,해물찜","서울특별시 양천구 신정중앙로 85 로데오프라자 108호, 109호",37.5268968,126.8615346,,
써브웨이 목동역점,음식점>샌드위치,서울특별시 양천구 오목로 238 론드사옥,37.5259183,126.8639202,,http://www.subway.co.kr/
라라코스트 목동점,음식점>패밀리레스토랑,서울특별시 양천구 목동동로 309 행복한백화점 5층,37.5294644,126.8757573,,https://www.raracost.com
오르노 목동점,음식점>양식,서울특별시 양천구 목동동로 293 3층 302-B호,37.5281774,126.8757769,,https://app.catchtable.co.kr/ct/shop/hornomokdong
젠틀한식탁 목동본점,음식점>양식,서울특별시 양천구 목동동로14길 6-1 1층,37.5242209,126.8721865,,http://www.instagram.com/gentletable_official
아웃백스테이크하우스 목동점,음식점>패밀리레스토랑,서울특별시 양천구 목동동로 293 3층,37.5281774,126.8757768,,https://www.outback.co.kr
반쌥,음식점>태국음식,서울특별시 양천구 오목로48길 28 1층,37.5233565,126.8631668,,https://instagram.com/baan_saeb?utm_medium=copy_link
원두막,음식점>한식,서울특별시 양천구 신목로 56,37.5199489,126.8728390,,http://www.목동원두막.com/
야끼니꾸소량 목동역점,"음식점>한식>육류,고기요리",서울특별시 양천구 신정중앙로 85 로데오프라자 1층 111호,37.5269935,126.8614995,,https://www.instagram.com/soryang_mokdong
푸주옥설렁탕도가니탕,음식점>한식,서울특별시 양천구 남부순환로 663,37.5102457,126.8428597,,
히노야마,음식점>일식>일식당,서울특별시 양천구 목동서로 349 센트럴프라자 119호,37.5172332,126.8652391,,https://www.instagram.com/hinoyama-official
양산도 목동점,음식점>일식>일식당,서울특별시 양천구 목동서로 155 상가 113호,37.5290093,126.8747957,,
라멘트럭 목동점,음식점>일식>일본식라면,서울특별시 양천구 오목로54길 9 1층,37.5237966,126.8735441,,https://www.instagram.com/ramentruck_official/
모토이시 목동오목교점,"음식점>육류,고기요리",서울특별시 양천구 목동동로 262 1층,37.5257463,126.8750558,,https://motoishi.co.kr/
미스타교자 목동역점,음식점>술집>이자카야,서울특별시 양천구 신정중앙로 96 1층 미스타교자,37.5262769,126.8624852,,https://www.instagram.com/mistagyoza_mokdong
장라멘,음식점>일식>일본식라면,서울특별시 양천구 신월로 149 1층,37.5175380,126.8403422,,http://www.instagram.com/jangramen
탄탄면공방 목동점,음식점>아시아음식,서울특별시 양천구 목동서로 155 파라곤상가 지하1층 22호,37.5294989,126.8751948,,http://www.tantanmyun.com
포옹남 목동,음식점>베트남음식,서울특별시 양천구 신목로2길 68 오목빌딩 1층 101호,37.5240266,126.8772454,,
봄담아 목동점,음식점>일식>샤브샤브,"서울특별시 양천구 중앙로 181 210호, 211호",37.5128103,126.8556737,,https://www.instagram.com/bomdama_mokdong_
옥소반 목동41타워점,음식점>일식>샤브샤브,서울특별시 양천구 목동동로 293 현대41타워 203호,37.5283226,126.8757416,,https://app.catchtable.co.kr/ct/shop/OKSOBAN41?type=WAITING
김가네 신정네거리역점,음식점>분식,서울특별시 양천구 중앙로 256,37.5193241,126.8535305,,https://blog.naver.com/gimkong7127
한마음정육식당 목동점,"음식점>한식>육류,고기요리",서울특별시 양천구 신목로 48 1층 한마음정육식당 목동점,37.5195553,126.8736525,,
넴넴 목동직영점,음식점>베트남음식,서울특별시 양천구 목동동로14길 1 1층,37.5244003,126.8718852,,
코엔타이 목동점,음식점>아시아음식,서울특별시 양천구 목동동로 393 제1층 제101호,37.5361901,126.8800443,,
미분당 양천구청점,음식점>베트남음식,서울특별시 양천구 목동동로8길 5 1층 미분당 양천구청점,37.5181388,126.8705825,,
드렁킨타이 목동점,음식점>태국음식,서울특별시 양천구 목동서로 37 110호 드렁킨타이,37.5375751,126.8817828,,https://www.instagram.com/drunkinthai_md
호우섬 더현대서울점,음식점>중식당,서울특별시 영등포구 여의대로 108 파크원 더현대서울 지하 1층,37.5258515,126.9277648,,https://www.instagram.com/haosum_official
콘래드 서울 제스트,음식점>뷔페,서울특별시 영등포구 국제금융로 10 콘래드 서울 2층,37.5252462,126.9269606,,https://app.catchtable.co.kr/ct/shop/conradseoul.zest
하이디라오 영등포지점,음식점>중식당,서울특별시 영등포구 경인로 870 2층,37.5169829,126.9092830,,https://app.catchtable.co.kr/ct/shop/hidirao_yeongdeungpo
호호식당 타임스퀘어,음식점>일식>일식당,서울특별시 영등포구 영중로 15 4층,37.5171813,126.9039049,,https://www.instagram.com/hohosikdang_official
온기정 타임스퀘어점,음식점>일식>덮밥,서울특별시 영등포구 영중로 15 타임스퀘어 지하 2층,37.5173236,126.9027956,,https://www.instagram.com/onkijung_/
을지다락 여의도,음식점>양식,서울특별시 영등포구 여의나루로 50 B1층 11호,37.5219426,126.9257252,,https://app.catchtable.co.kr/ct/shop/yeouidarak
미도인 파이낸스여의도,음식점>양식,"서울특별시 영등포구 국제금융로2길 32 파이낸스타워 2층 202, 203호",37.5238818,126.9241380,,
아웃백스테이크하우스 여의도점,음식점>패밀리레스토랑,서울특별시 영등포구 국제금융로8길 6,37.5217754,126.9297771,,https://www.outback.co.kr
번패티번 더현대서울,음식점>양식>햄버거,서울특별시 영등포구 여의대로 108 5층 더현대서울,37.5262071,126.9281624,,http://bunpattybun.co.kr/
아비꼬 타임스퀘어점,음식점>일식>카레,서울특별시 영등포구 영중로 15 타임스퀘어 B1 B141,37.5172961,126.9044830,,http://abiko.kr/
서가앤쿡 타임스퀘어점,음식점>이탈리아음식,서울특별시 영등포구 영중로 15 타임스퀘어 4F,37.5169678,126.9042623,,
테이스팅룸 IFC몰,음식점>이탈리아음식,서울특별시 영등포구 국제금융로 10 L3층,37.5254272,126.9257589,,https://app.catchtable.co.kr/ct/shop/tastingroom_ifc?from=share&type=DINING
무월식탁 타임스퀘어점,음식점>한식,서울특별시 영등포구 영중로 15 타임스퀘어 4층,37.5171091,126.9039905,,https://www.instagram.com/muwol_table/
그믐족발 본점,"음식점>한식>육류,고기요리>족발,보쌈",서울특별시 영등포구 경인로79길 21 1층,37.5135330,126.8931213,,http://m.facebook.com/geumeumjokbal
마마된장 타임스퀘어점,음식점>한식,서울특별시 영등포구 영중로 15 지하1층 B148호,37.5169728,126.9040756,,http://www.mamadenjang.kr
육수정 영등포역본점,음식점>한식,서울특별시 영등포구 영중로4길 3-1 1층,37.5172140,126.9068686,,https://www.instagram.com/https://www.instagram.com/soup_2402?igsh=MWhrZ2Q4MTRseDF3aA==
고동경양 문래본점,음식점>양식,서울특별시 영등포구 경인로72길 4 1층,37.5107129,126.8920238,,https://smartstore.naver.com/godongsteak
소몽 여의도,음식점>일식>일식당,"서울특별시 영등포구 여의나루로 113 공작상가 2층 212, 213호",37.5260711,126.9308061,,https://www.instagram.com/so___mong
만평우동 영등포구청본점,"음식점>일식>우동,소바",서울특별시 영등포구 당산로31길 20 1층 2호,37.5268773,126.8946319,,https://blog.naver.com/manpyeongudon
스시민 영등포점,"음식점>일식>초밥,롤",서울특별시 영등포구 영등포로 201-1,37.5202863,126.9040184,,https://www.instagram.com/ichibankorea_official/
모에루 문래본점,음식점>일식>일식당,서울특별시 영등포구 당산로 34 로데오왁 140호 모에루,37.5173955,126.8957088,,https://www.instagram.com/moeru_mullae
스시로 타임스퀘어점,"음식점>일식>초밥,롤",서울특별시 영등포구 영중로 15 타임스퀘어 지하1층,37.5169495,126.9044436,,https://www.instagram.com/sushiro_korea/
이자와 여의도직영점,음식점>일식>일식당,"서울특별시 영등포구 여의나루로 42 203호, 204호 이자와",37.5214704,126.9249738,,https://app.catchtable.co.kr/ct/shop/izawa?from=share&type=DINING
모토이시 영등포점,"음식점>육류,고기요리",서울특별시 영등포구 영중로4길 1-1,37.5171628,126.9067062,,https://www.instagram.com/motoishi_ydp
아웃백스테이크하우스 타임스퀘어점,음식점>패밀리레스토랑,서울특별시 영등포구 영중로 15 타임스퀘어 B2,37.5168686,126.9021866,,https://www.outback.co.kr
가양칼국수버섯매운탕,음식점>한식,서울특별시 영등포구 국제금융로 78 홍우빌딩 지하 1층,37.5208564,126.9312820,,https://smartstore.naver.com/gayangkalguksu
라화쿵부 영등포시장점,음식점>중식당,서울특별시 영등포구 영중로 22 남서울빌딩 1층 라화쿵부,37.5184276,126.9058645,,https://라화쿵부.com
보승회관 당산역점,음식점>한식>국밥,서울특별시 영등포구 양평로 70 1층,37.5353841,126.8992575,,https://www.boseunghall.com/
푸주옥,음식점>한식,서울특별시 영등포구 대림로 171,37.4960474,126.8990212,,
고부대 타임스퀘어점,음식점>한식,서울특별시 영등포구 영중로 15 타임스퀘어 B1F,37.5172096,126.9046570,,
K55 송탄 부대찌개 여의도본점,음식점>한식,서울특별시 영등포구 국제금융로6길 33 지하1층 18호,37.5207575,126.9269566,,https://www.instagram.com/k55songtanbuzzi
콘타이 IFC몰점,음식점>태국음식,서울특별시 영등포구 국제금융로 10 IFC몰 L3층,37.5250448,126.9255866,,http://www.instagram.com/konthai_restaurant
을지깐깐 타임스퀘어점,음식점>베트남음식,서울특별시 영등포구 영중로 15 지상4층 408호,37.5173583,126.9035858,,
퍼부어 더현대서울,음식점>베트남음식,서울특별시 영등포구 여의대로 108 B1 퍼부어 더현대서울,37.5260585,126.9278091,,https://blog.naver.com/phovua
탕화쿵푸마라탕 숙대점,음식점>마라탕,서울특별시 용산구 청파로47길 78 2층,37.5450954,126.9661945,,
니뽕내뽕 용산아이파크몰점,음식점>중식당,서울특별시 용산구 한강대로23길 55 아이파크몰 서관6층,37.5304487,126.9644466,,
치히로 서울용산점,음식점>일식>일식당,서울특별시 용산구 한강대로62길 42-1 1층,37.5329593,126.9734346,,https://chihiro.co.kr/
죠죠 용산점,음식점>일식>일식당,"서울특별시 용산구 한강대로 135 1층, 2층",37.5316047,126.9698608,,https://app.catchtable.co.kr/ct/shop/jyojyo_yongsan
라멘짱 용산아이파크몰점,음식점>일식>일식당,서울특별시 용산구 한강대로23길 55 용산 아이파크몰 7층,37.5297718,126.9647415,,https://www.instagram.com/ramen_jjang/
샤브인서울 신용산본점,음식점>일식>샤브샤브,서울특별시 용산구 한강대로62길 61 1층,37.5321242,126.9736195,,https://litt.ly/shabuinseoulflagshipstore?utm_source=naver&utm_medium=place&utm_campaign=기본세팅
피자페이스오프 본점,음식점>피자,서울특별시 용산구 한강대로 126-4 2층,37.5307381,126.9696905,,https://www.instagram.com/pizzafaceoff_yongsan?igsh=MTBnejY2dnlvbGhzNg%3D%3D&utm_source=qr
보니스피자펍,음식점>피자,서울특별시 용산구 신흥로3길 2,37.5411986,126.9869245,,
카토,음식점>양식,"서울특별시 용산구 한강대로7길 22-7 1층, 2층",37.5250220,126.9617848,,http://www.instagram.com/katto_yongsan
가마솥족발순대국,음식점>한식,서울특별시 용산구 후암로 62,37.5514594,126.9771488,,
용문해장국,음식점>한식,"서울특별시 용산구 효창원로 110 1층, 용문해장국 (용문동)",37.5379583,126.9608625,,https://www.instagram.com/yongmunsoup_night/
솔솥 한남점,음식점>한식,서울특별시 용산구 이태원로54가길 26 지하 1층,37.5367846,127.0013978,,https://www.instagram.com/solsot_hannam
토끼정 용산 아이파크몰,음식점>일식>일식당,서울특별시 용산구 한강대로23길 55 아이파크몰 6층 토끼정,37.5297718,126.9647415,,
에비스야 우동 용산점,음식점>일식>일식당,서울특별시 용산구 한강대로15길 26-8 1층,37.5265397,126.9634225,,https://www.instagram.com/ebisuyaudon_kr/
핵밥 숙명여대점,음식점>일식>덮밥,서울특별시 용산구 청파로47길 74 지상2층,37.5450654,126.9664414,,https://www.hecbob.com/
마츠도 서울역점,음식점>일식>일본식라면,서울특별시 용산구 한강대로 373-1 1층,37.5517487,126.9720537,,https://www.instagram.com/matsudo_seoul
미미옥 신용산점,음식점>한식,서울특별시 용산구 한강대로15길 27,37.5262851,126.9630047,,https://catchtable.co.kr/mimiok
목계화원,음식점>한식,"서울특별시 용산구 한강대로42길 6 1층, 2층",37.5307011,126.9699684,,https://catchtable.co.kr/mokgyehwawon
948kitchen Blue 용산아이파크몰점,음식점>일식>샤브샤브,"서울특별시 용산구 한강대로23길 55 용산아이파크몰 서관 5층 001, 002호",37.5301411,126.9640469,,https://www.instagram.com/948_kitchen/
구복만두,"음식점>한식>칼국수,만두",서울특별시 용산구 두텁바위로 7,37.5453795,126.9730207,,
한남동 감자탕 본점,음식점>한식,서울특별시 용산구 대사관로 73 1층,37.5335499,127.0061771,,
